scoring	family	weight	step_acc	agent_acc
knn_k3_raw	knn	norm	0.2241379310344827	0.6379310344827587
knn_k1_raw	knn	norm	0.2241379310344827	0.6206896551724138
knn_k10_raw	knn	norm	0.2068965517241379	0.6379310344827587
knn_k20_raw	knn	q/23	0.2068965517241379	0.5172413793103449
knn_k20_raw	knn	up/35	0.2068965517241379	0.603448275862069
knn_k5_raw	knn	norm	0.2068965517241379	0.603448275862069
knn_k20_norm	knn	k_norm/30	0.1896551724137931	0.6379310344827587
knn_k1_raw	knn	lm_head	0.1896551724137931	0.6206896551724138
knn_k10_raw	knn	q/23	0.1896551724137931	0.5172413793103449
knn_k10_raw	knn	lm_head	0.1896551724137931	0.6724137931034483
knn_k10_raw	knn	gate/35	0.1896551724137931	0.5517241379310345
knn_k20_raw	knn	gate/31	0.1896551724137931	0.4827586206896552
knn_k20_raw	knn	q/26	0.1896551724137931	0.5517241379310345
knn_k20_raw	knn	norm	0.1896551724137931	0.603448275862069
knn_k20_raw	knn	lm_head	0.1896551724137931	0.6724137931034483
knn_k20_raw	knn	k_norm/21	0.1896551724137931	0.4310344827586206
knn_k10_raw	knn	k_norm/21	0.1896551724137931	0.4655172413793103
knn_k3_norm	knn	k_norm/28	0.1896551724137931	0.5862068965517241
knn_k3_norm	knn	k_norm/30	0.1896551724137931	0.6379310344827587
knn_k3_raw	knn	lm_head	0.1896551724137931	0.6551724137931034
