scoring	family	weight	step_acc	agent_acc
knn_k1_norm	knn	post_norm/27	0.6746031746031746	0.8333333333333334
knn_k1_norm	knn	post_norm/28	0.6507936507936508	0.8809523809523809
knn_k1_norm	knn	v/31	0.6349206349206349	0.8492063492063492
knn_k1_norm	knn	down/23	0.626984126984127	0.8571428571428571
knn_k1_norm	knn	post_norm/30	0.626984126984127	0.8333333333333334
knn_k1_norm	knn	gate/26	0.6190476190476191	0.8412698412698413
knn_k1_norm	knn	k/27	0.6190476190476191	0.873015873015873
knn_k1_norm	knn	v/28	0.6190476190476191	0.8571428571428571
knn_k1_norm	knn	v/23	0.6190476190476191	0.8650793650793651
knn_k20_norm	knn	o/30	0.6190476190476191	0.7698412698412699
knn_k3_norm	knn	post_norm/34	0.6190476190476191	0.8095238095238095
knn_k1_norm	knn	o/31	0.6111111111111112	0.8412698412698413
knn_k3_norm	knn	o/31	0.6111111111111112	0.8333333333333334
knn_k5_norm	knn	post_norm/28	0.6111111111111112	0.8095238095238095
knn_k1_norm	knn	o/27	0.6111111111111112	0.8650793650793651
knn_k1_norm	knn	post_norm/34	0.6111111111111112	0.8333333333333334
knn_k20_norm	knn	v/28	0.6111111111111112	0.8571428571428571
knn_k1_norm	knn	k/31	0.6031746031746031	0.8333333333333334
knn_k10_norm	knn	o/31	0.6031746031746031	0.8333333333333334
knn_k5_norm	knn	v/31	0.6031746031746031	0.8650793650793651
