scoring	family	weight	step_acc	agent_acc
knn_k20_raw	knn	o/31	0.6507936507936508	0.9206349206349206
knn_k10_raw	knn	o/31	0.6507936507936508	0.9206349206349206
knn_k1_raw	knn	lm_head	0.6507936507936508	0.8650793650793651
knn_k5_raw	knn	o/31	0.6428571428571429	0.9206349206349206
knn_k1_raw	knn	q/35	0.6428571428571429	0.8888888888888888
knn_k5_raw	knn	q/31	0.6428571428571429	0.8809523809523809
knn_k3_raw	knn	q/31	0.6428571428571429	0.8650793650793651
knn_k3_raw	knn	q/35	0.6349206349206349	0.9047619047619048
knn_k3_raw	knn	o/31	0.6349206349206349	0.9206349206349206
knn_k20_raw	knn	gate/22	0.6349206349206349	0.8888888888888888
knn_k20_raw	knn	q/35	0.6349206349206349	0.8968253968253969
knn_k20_raw	knn	q/31	0.6349206349206349	0.8809523809523809
knn_k1_raw	knn	gate/22	0.6349206349206349	0.8968253968253969
knn_k10_raw	knn	gate/22	0.6349206349206349	0.8888888888888888
knn_k5_raw	knn	gate/22	0.6349206349206349	0.8968253968253969
knn_k3_raw	knn	gate/22	0.626984126984127	0.8888888888888888
knn_k3_raw	knn	q_norm/0	0.626984126984127	0.9047619047619048
knn_k20_raw	knn	gate/34	0.626984126984127	0.9206349206349206
knn_k20_raw	knn	up/26	0.626984126984127	0.9047619047619048
knn_k20_raw	knn	o/30	0.626984126984127	0.8888888888888888
