scoring	family	weight	step_acc	agent_acc
knn_k10_raw	knn	q/12	0.6379310344827587	0.9482758620689656
knn_k3_raw	knn	v/4	0.6379310344827587	0.9310344827586208
knn_k1_raw	knn	o/10	0.6379310344827587	0.9655172413793104
knn_k5_raw	knn	q/27	0.6379310344827587	1.0
knn_k3_raw	knn	q/12	0.6206896551724138	0.9482758620689656
knn_k5_raw	knn	q/25	0.6206896551724138	0.9827586206896552
knn_k5_raw	knn	q/12	0.6206896551724138	0.9482758620689656
knn_k5_raw	knn	v/4	0.6206896551724138	0.9310344827586208
knn_k10_raw	knn	q/3	0.6206896551724138	0.9827586206896552
knn_k1_raw	knn	q/3	0.6206896551724138	0.9827586206896552
knn_k1_raw	knn	q/12	0.6206896551724138	0.9482758620689656
knn_k1_raw	knn	v/4	0.6206896551724138	0.9482758620689656
knn_k1_raw	knn	up/35	0.6206896551724138	0.9310344827586208
knn_k1_raw	knn	norm	0.6206896551724138	0.9482758620689656
knn_k1_raw	knn	post_norm/35	0.6206896551724138	0.9655172413793104
knn_k20_raw	knn	q/27	0.6206896551724138	0.9827586206896552
knn_k20_raw	knn	q/12	0.6206896551724138	0.9482758620689656
knn_k20_raw	knn	v/2	0.603448275862069	0.913793103448276
knn_k20_raw	knn	q/3	0.603448275862069	0.9827586206896552
knn_k20_raw	knn	gate/35	0.603448275862069	0.9482758620689656
