weight	step_acc	agent_acc
post_norm/29	0.07936507936507936	0.2777777777777778
in_norm/28	0.06349206349206349	0.30158730158730157
post_norm/30	0.047619047619047616	0.30158730158730157
o/28	0.047619047619047616	0.23015873015873015
in_norm/9	0.047619047619047616	0.31746031746031744
in_norm/18	0.047619047619047616	0.30158730158730157
in_norm/25	0.047619047619047616	0.2698412698412698
o/4	0.047619047619047616	0.29365079365079366
post_norm/28	0.047619047619047616	0.29365079365079366
down/18	0.047619047619047616	0.38095238095238093
o/29	0.047619047619047616	0.18253968253968253
in_norm/6	0.03968253968253968	0.23809523809523808
k/25	0.03968253968253968	0.2698412698412698
q/13	0.03968253968253968	0.2698412698412698
in_norm/14	0.03968253968253968	0.30158730158730157
o/27	0.03968253968253968	0.2698412698412698
k/27	0.03968253968253968	0.29365079365079366
q/10	0.03968253968253968	0.30158730158730157
gate/25	0.03968253968253968	0.3888888888888889
v/27	0.03968253968253968	0.30952380952380953
in_norm/7	0.03968253968253968	0.2777777777777778
in_norm/27	0.03968253968253968	0.25396825396825395
k/28	0.03968253968253968	0.2619047619047619
in_norm/31	0.03968253968253968	0.2222222222222222
q/31	0.03968253968253968	0.23809523809523808
gate/31	0.03968253968253968	0.20634920634920634
gate/24	0.03968253968253968	0.35714285714285715
o/7	0.03968253968253968	0.3333333333333333
q/12	0.031746031746031744	0.2698412698412698
in_norm/16	0.031746031746031744	0.2777777777777778
in_norm/29	0.031746031746031744	0.3253968253968254
gate/5	0.031746031746031744	0.2857142857142857
v/31	0.031746031746031744	0.19047619047619047
q/18	0.031746031746031744	0.2857142857142857
up/20	0.031746031746031744	0.2222222222222222
o/14	0.031746031746031744	0.29365079365079366
up/23	0.031746031746031744	0.24603174603174602
k/6	0.031746031746031744	0.23015873015873015
in_norm/21	0.031746031746031744	0.2857142857142857
k/20	0.031746031746031744	0.29365079365079366
o/11	0.031746031746031744	0.30952380952380953
k/11	0.031746031746031744	0.29365079365079366
in_norm/15	0.031746031746031744	0.24603174603174602
o/6	0.031746031746031744	0.25396825396825395
in_norm/8	0.031746031746031744	0.23809523809523808
post_norm/12	0.031746031746031744	0.3492063492063492
k/30	0.031746031746031744	0.25396825396825395
q/22	0.031746031746031744	0.2698412698412698
in_norm/22	0.031746031746031744	0.29365079365079366
up/11	0.031746031746031744	0.24603174603174602
q/27	0.031746031746031744	0.24603174603174602
o/31	0.031746031746031744	0.24603174603174602
in_norm/10	0.031746031746031744	0.2619047619047619
k/31	0.031746031746031744	0.2777777777777778
post_norm/7	0.031746031746031744	0.30952380952380953
k/15	0.023809523809523808	0.25396825396825395
up/8	0.023809523809523808	0.23015873015873015
q/21	0.023809523809523808	0.2698412698412698
q/23	0.023809523809523808	0.2777777777777778
up/17	0.023809523809523808	0.2857142857142857
in_norm/3	0.023809523809523808	0.2698412698412698
v/28	0.023809523809523808	0.23015873015873015
k/10	0.023809523809523808	0.2777777777777778
v/29	0.023809523809523808	0.29365079365079366
down/8	0.023809523809523808	0.2777777777777778
q/1	0.023809523809523808	0.2698412698412698
up/16	0.023809523809523808	0.2777777777777778
gate/27	0.023809523809523808	0.25396825396825395
k/0	0.023809523809523808	0.2698412698412698
k/19	0.023809523809523808	0.24603174603174602
k/3	0.023809523809523808	0.2619047619047619
o/10	0.023809523809523808	0.2857142857142857
k/29	0.023809523809523808	0.2857142857142857
v/10	0.023809523809523808	0.29365079365079366
