weight	step_acc	agent_acc
v/24	0.24603174603174602	0.4523809523809524
v/25	0.23809523809523808	0.36507936507936506
o/22	0.23015873015873015	0.3492063492063492
v/20	0.23015873015873015	0.3492063492063492
down/26	0.2222222222222222	0.4126984126984127
gate/9	0.2222222222222222	0.3412698412698413
gate/31	0.2222222222222222	0.40476190476190477
down/27	0.2222222222222222	0.4126984126984127
k/21	0.21428571428571427	0.40476190476190477
q/22	0.21428571428571427	0.42063492063492064
down/24	0.21428571428571427	0.3968253968253968
v/26	0.21428571428571427	0.42063492063492064
down/23	0.21428571428571427	0.3888888888888889
down/10	0.21428571428571427	0.42063492063492064
v/14	0.21428571428571427	0.4444444444444444
down/4	0.21428571428571427	0.40476190476190477
down/9	0.21428571428571427	0.373015873015873
gate/4	0.21428571428571427	0.38095238095238093
o/21	0.20634920634920634	0.30158730158730157
o/6	0.20634920634920634	0.373015873015873
down/7	0.20634920634920634	0.31746031746031744
k/1	0.20634920634920634	0.36507936507936506
up/1	0.20634920634920634	0.30952380952380953
o/10	0.20634920634920634	0.40476190476190477
o/5	0.20634920634920634	0.42063492063492064
q/30	0.20634920634920634	0.3253968253968254
post_norm/3	0.20634920634920634	0.3333333333333333
gate/18	0.20634920634920634	0.3888888888888889
down/18	0.20634920634920634	0.38095238095238093
down/14	0.20634920634920634	0.3412698412698413
v/17	0.20634920634920634	0.3968253968253968
v/21	0.20634920634920634	0.3968253968253968
o/16	0.20634920634920634	0.3492063492063492
v/7	0.20634920634920634	0.373015873015873
q/24	0.20634920634920634	0.373015873015873
v/31	0.20634920634920634	0.3888888888888889
down/31	0.1984126984126984	0.4126984126984127
down/29	0.1984126984126984	0.4444444444444444
up/23	0.1984126984126984	0.3253968253968254
k/14	0.1984126984126984	0.36507936507936506
o/17	0.1984126984126984	0.31746031746031744
v/18	0.1984126984126984	0.3253968253968254
v/5	0.1984126984126984	0.3888888888888889
up/25	0.1984126984126984	0.29365079365079366
k/24	0.1984126984126984	0.36507936507936506
up/21	0.1984126984126984	0.30158730158730157
down/25	0.1984126984126984	0.31746031746031744
v/22	0.1984126984126984	0.42857142857142855
down/16	0.1984126984126984	0.3968253968253968
down/15	0.1984126984126984	0.42857142857142855
gate/25	0.1984126984126984	0.373015873015873
up/18	0.19047619047619047	0.3333333333333333
v/8	0.19047619047619047	0.3888888888888889
in_norm/24	0.19047619047619047	0.38095238095238093
up/19	0.19047619047619047	0.3412698412698413
down/22	0.19047619047619047	0.29365079365079366
down/30	0.19047619047619047	0.3888888888888889
post_norm/24	0.19047619047619047	0.3253968253968254
o/7	0.19047619047619047	0.40476190476190477
down/21	0.19047619047619047	0.373015873015873
v/9	0.19047619047619047	0.36507936507936506
q/5	0.19047619047619047	0.3253968253968254
k/16	0.18253968253968253	0.3412698412698413
v/4	0.18253968253968253	0.36507936507936506
