weight	step_acc	agent_acc
down/9	0.6904761904761905	0.9126984126984127
down/8	0.6507936507936508	0.9444444444444444
v/21	0.6507936507936508	0.8968253968253969
down/18	0.6349206349206349	0.9126984126984127
post_norm/15	0.6349206349206349	0.8968253968253969
down/10	0.6349206349206349	0.873015873015873
up/12	0.626984126984127	0.9206349206349206
v/6	0.626984126984127	0.8888888888888888
down/21	0.626984126984127	0.8888888888888888
down/3	0.626984126984127	0.8809523809523809
down/5	0.626984126984127	0.9126984126984127
in_norm/23	0.6190476190476191	0.8968253968253969
down/16	0.6190476190476191	0.8888888888888888
v/24	0.6190476190476191	0.8809523809523809
v/12	0.6190476190476191	0.8968253968253969
down/22	0.6190476190476191	0.9047619047619048
down/7	0.6190476190476191	0.9126984126984127
post_norm/14	0.6111111111111112	0.8968253968253969
v/10	0.6031746031746031	0.9206349206349206
v/18	0.6031746031746031	0.8888888888888888
down/4	0.6031746031746031	0.873015873015873
o/14	0.6031746031746031	0.8333333333333334
down/17	0.6031746031746031	0.8888888888888888
post_norm/17	0.6031746031746031	0.8888888888888888
down/11	0.5952380952380952	0.8809523809523809
q/14	0.5952380952380952	0.8809523809523809
q/31	0.5952380952380952	0.9126984126984127
down/14	0.5952380952380952	0.8650793650793651
down/15	0.5873015873015873	0.8650793650793651
v/23	0.5873015873015873	0.873015873015873
gate/21	0.5873015873015873	0.8253968253968254
v/19	0.5873015873015873	0.873015873015873
down/12	0.5873015873015873	0.9285714285714286
post_norm/19	0.5873015873015873	0.9126984126984127
o/13	0.5873015873015873	0.8809523809523809
v/7	0.5873015873015873	0.9126984126984127
o/12	0.5873015873015873	0.8650793650793651
down/27	0.5873015873015873	0.8888888888888888
down/6	0.5873015873015873	0.9126984126984127
q/20	0.5793650793650794	0.8968253968253969
v/1	0.5793650793650794	0.9047619047619048
v/9	0.5793650793650794	0.8888888888888888
down/24	0.5793650793650794	0.873015873015873
down/25	0.5793650793650794	0.8809523809523809
down/13	0.5793650793650794	0.8571428571428571
down/1	0.5793650793650794	0.8888888888888888
