weight	step_acc	agent_acc
o/12	0.22413793103448276	0.6896551724137931
k/9	0.20689655172413793	0.6551724137931034
gate/2	0.1896551724137931	0.6379310344827587
post_norm/2	0.1896551724137931	0.6206896551724138
v/1	0.1896551724137931	0.603448275862069
down/12	0.1896551724137931	0.6206896551724138
post_norm/13	0.1896551724137931	0.6206896551724138
gate/15	0.1896551724137931	0.6551724137931034
post_norm/5	0.1724137931034483	0.6206896551724138
post_norm/25	0.1724137931034483	0.5689655172413793
q/19	0.1724137931034483	0.5344827586206896
down/26	0.1724137931034483	0.603448275862069
down/7	0.1724137931034483	0.5689655172413793
v/2	0.1724137931034483	0.603448275862069
in_norm/10	0.1724137931034483	0.5517241379310345
o/2	0.1724137931034483	0.5517241379310345
post_norm/31	0.1724137931034483	0.6379310344827587
o/8	0.1724137931034483	0.5689655172413793
v/11	0.1724137931034483	0.6551724137931034
q/27	0.1724137931034483	0.5862068965517241
o/7	0.1724137931034483	0.5344827586206896
v/28	0.1724137931034483	0.6206896551724138
v/23	0.1724137931034483	0.6206896551724138
post_norm/14	0.1724137931034483	0.6379310344827587
o/15	0.1724137931034483	0.5862068965517241
k/4	0.1724137931034483	0.5517241379310345
q/30	0.1724137931034483	0.5344827586206896
o/3	0.15517241379310345	0.6379310344827587
gate/11	0.15517241379310345	0.6206896551724138
q/6	0.15517241379310345	0.603448275862069
q/31	0.15517241379310345	0.5862068965517241
up/14	0.15517241379310345	0.5344827586206896
down/14	0.15517241379310345	0.5862068965517241
in_norm/29	0.15517241379310345	0.5862068965517241
v/5	0.15517241379310345	0.6379310344827587
gate/4	0.15517241379310345	0.603448275862069
o/26	0.15517241379310345	0.5344827586206896
v/30	0.15517241379310345	0.603448275862069
o/27	0.15517241379310345	0.6206896551724138
v/29	0.15517241379310345	0.6206896551724138
q/21	0.15517241379310345	0.5344827586206896
q/14	0.15517241379310345	0.5517241379310345
up/9	0.15517241379310345	0.5689655172413793
down/23	0.15517241379310345	0.5862068965517241
in_norm/27	0.15517241379310345	0.6206896551724138
post_norm/6	0.15517241379310345	0.603448275862069
v/25	0.15517241379310345	0.6206896551724138
up/24	0.15517241379310345	0.603448275862069
down/1	0.15517241379310345	0.603448275862069
o/6	0.15517241379310345	0.5862068965517241
k/28	0.15517241379310345	0.6206896551724138
gate/26	0.15517241379310345	0.603448275862069
up/23	0.13793103448275862	0.5517241379310345
down/10	0.13793103448275862	0.5344827586206896
k/24	0.13793103448275862	0.5862068965517241
down/0	0.13793103448275862	0.5689655172413793
q/11	0.13793103448275862	0.5517241379310345
gate/30	0.13793103448275862	0.5862068965517241
down/27	0.13793103448275862	0.6379310344827587
up/28	0.13793103448275862	0.603448275862069
o/5	0.13793103448275862	0.5862068965517241
post_norm/18	0.13793103448275862	0.5862068965517241
k/23	0.13793103448275862	0.5689655172413793
in_norm/14	0.13793103448275862	0.5344827586206896
q/0	0.13793103448275862	0.5689655172413793
o/1	0.13793103448275862	0.5862068965517241
o/9	0.13793103448275862	0.6206896551724138
post_norm/11	0.13793103448275862	0.5517241379310345
v/10	0.13793103448275862	0.5344827586206896
v/24	0.13793103448275862	0.6379310344827587
up/15	0.13793103448275862	0.5689655172413793
in_norm/6	0.13793103448275862	0.6206896551724138
v/8	0.13793103448275862	0.5517241379310345
down/18	0.13793103448275862	0.5689655172413793
down/11	0.13793103448275862	0.5344827586206896
k/0	0.13793103448275862	0.41379310344827586
down/2	0.13793103448275862	0.5689655172413793
down/13	0.13793103448275862	0.6206896551724138
q/12	0.13793103448275862	0.5689655172413793
q/5	0.13793103448275862	0.5689655172413793
up/18	0.13793103448275862	0.5862068965517241
k/25	0.13793103448275862	0.6896551724137931
