weight	step_acc	agent_acc
up/29	0.22413793103448276	0.6206896551724138
down/30	0.20689655172413793	0.5
down/29	0.15517241379310345	0.5689655172413793
k/31	0.13793103448275862	0.5344827586206896
o/30	0.13793103448275862	0.6724137931034483
lm_head	0.13793103448275862	0.4827586206896552
up/30	0.1206896551724138	0.5517241379310345
v/31	0.1206896551724138	0.3620689655172414
gate/30	0.1206896551724138	0.3275862068965517
k/25	0.10344827586206896	0.41379310344827586
o/31	0.10344827586206896	0.5172413793103449
in_norm/26	0.10344827586206896	0.43103448275862066
k/30	0.10344827586206896	0.39655172413793105
up/23	0.10344827586206896	0.39655172413793105
gate/15	0.10344827586206896	0.46551724137931033
norm	0.08620689655172414	0.29310344827586204
down/31	0.08620689655172414	0.5344827586206896
gate/9	0.08620689655172414	0.3103448275862069
k/0	0.08620689655172414	0.25862068965517243
gate/17	0.08620689655172414	0.29310344827586204
embed	0.08620689655172414	0.3620689655172414
q/10	0.08620689655172414	0.29310344827586204
post_norm/31	0.08620689655172414	0.3793103448275862
up/8	0.06896551724137931	0.3275862068965517
up/5	0.06896551724137931	0.3275862068965517
in_norm/7	0.06896551724137931	0.3103448275862069
q/8	0.06896551724137931	0.3620689655172414
post_norm/26	0.06896551724137931	0.29310344827586204
o/9	0.06896551724137931	0.41379310344827586
gate/31	0.06896551724137931	0.5
in_norm/31	0.06896551724137931	0.46551724137931033
k/2	0.06896551724137931	0.3448275862068966
v/29	0.06896551724137931	0.3103448275862069
o/10	0.06896551724137931	0.3620689655172414
gate/13	0.05172413793103448	0.3275862068965517
in_norm/0	0.05172413793103448	0.3103448275862069
k/10	0.05172413793103448	0.3103448275862069
o/0	0.05172413793103448	0.3103448275862069
k/5	0.05172413793103448	0.3103448275862069
q/12	0.05172413793103448	0.3103448275862069
post_norm/6	0.05172413793103448	0.3103448275862069
v/28	0.05172413793103448	0.25862068965517243
down/10	0.05172413793103448	0.3103448275862069
up/2	0.05172413793103448	0.3103448275862069
o/6	0.05172413793103448	0.3103448275862069
post_norm/9	0.05172413793103448	0.3275862068965517
post_norm/1	0.05172413793103448	0.29310344827586204
up/3	0.05172413793103448	0.3448275862068966
in_norm/10	0.05172413793103448	0.3103448275862069
in_norm/30	0.05172413793103448	0.3275862068965517
k/22	0.05172413793103448	0.43103448275862066
in_norm/20	0.05172413793103448	0.3103448275862069
gate/28	0.05172413793103448	0.29310344827586204
up/25	0.05172413793103448	0.25862068965517243
down/0	0.05172413793103448	0.29310344827586204
gate/19	0.05172413793103448	0.3103448275862069
gate/18	0.05172413793103448	0.29310344827586204
