scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	o/30	0.6587301587301587	0.9126984126984128
gradnorm_l2	gradnorm	q/31	0.6507936507936508	0.8888888888888888
gradnorm_l2	gradnorm	q/35	0.6507936507936508	0.8888888888888888
gradnorm_l1	gradnorm	gate/22	0.6507936507936508	0.8968253968253969
gradnorm_l1	gradnorm	q_norm/31	0.6428571428571429	0.9047619047619048
gradnorm_l1	gradnorm	k_norm/31	0.6428571428571429	0.9047619047619048
gradnorm_l2	gradnorm	q/32	0.6428571428571429	0.9047619047619048
gradnorm_l2	gradnorm	q_norm/22	0.6428571428571429	0.8968253968253969
gradnorm_l1	gradnorm	o/31	0.6349206349206349	0.9206349206349206
gradnorm_l1	gradnorm	o/30	0.6349206349206349	0.8968253968253969
gradnorm_l1	gradnorm	q/35	0.6349206349206349	0.8888888888888888
gradnorm_l2	gradnorm	gate/22	0.6349206349206349	0.8809523809523809
gradnorm_l2	gradnorm	k_norm/28	0.6349206349206349	0.8888888888888888
gradnorm_l2	gradnorm	q_norm/31	0.6349206349206349	0.9047619047619048
gradnorm_l2	gradnorm	q/21	0.6349206349206349	0.8571428571428571
gradnorm_l2	gradnorm	k_norm/33	0.6349206349206349	0.9285714285714286
gradnorm_l2	gradnorm	k/34	0.6349206349206349	0.9047619047619048
gradnorm_l2	gradnorm	o/31	0.6349206349206349	0.9126984126984128
gradnorm_l1	gradnorm	o/35	0.6349206349206349	0.873015873015873
gradnorm_l1	gradnorm	up/35	0.6349206349206349	0.8809523809523809
