scoring	family	weight	step_acc	agent_acc
gradnorm_l1	gradnorm	up/19	0.6206896551724138	0.9655172413793104
gradnorm_l1	gradnorm	q/27	0.6206896551724138	0.9827586206896552
gradnorm_l2	gradnorm	q_norm/27	0.6206896551724138	0.9482758620689656
gradnorm_l1	gradnorm	q_norm/25	0.603448275862069	0.9827586206896552
gradnorm_l1	gradnorm	v/2	0.603448275862069	0.913793103448276
gradnorm_l1	gradnorm	down/16	0.603448275862069	0.9310344827586208
gradnorm_l1	gradnorm	k_norm/27	0.603448275862069	0.9655172413793104
gradnorm_l1	gradnorm	q/3	0.603448275862069	0.9482758620689656
gradnorm_l1	gradnorm	o/8	0.603448275862069	0.9310344827586208
gradnorm_l1	gradnorm	gate/23	0.603448275862069	0.9482758620689656
gradnorm_l2	gradnorm	k_norm/27	0.603448275862069	0.9655172413793104
gradnorm_l2	gradnorm	k_norm/29	0.603448275862069	0.9655172413793104
gradnorm_l2	gradnorm	q_norm/25	0.603448275862069	0.9827586206896552
gradnorm_l2	gradnorm	up/15	0.603448275862069	0.9655172413793104
gradnorm_l2	gradnorm	q/5	0.603448275862069	0.9310344827586208
gradnorm_l2	gradnorm	q/27	0.603448275862069	0.9827586206896552
gradnorm_l2	gradnorm	up/32	0.603448275862069	0.9482758620689656
gradnorm_l2	gradnorm	k_norm/34	0.603448275862069	0.9827586206896552
gradnorm_l2	gradnorm	q/2	0.603448275862069	0.9482758620689656
gradnorm_l2	gradnorm	gate/3	0.603448275862069	0.9827586206896552
