scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	k_norm/28	0.3103448275862069	0.7068965517241379
gradnorm_l1	gradnorm	k/3	0.2586206896551724	0.5517241379310345
gradnorm_l1	gradnorm	o/9	0.2586206896551724	0.5344827586206896
gradnorm_l2	gradnorm	k/3	0.2586206896551724	0.5517241379310345
gradnorm_l2	gradnorm	v/2	0.2586206896551724	0.6206896551724138
gradnorm_l2	gradnorm	down/16	0.2413793103448276	0.5862068965517241
gradnorm_l2	gradnorm	q/4	0.2413793103448276	0.5
gradnorm_l2	gradnorm	k_norm/8	0.2413793103448276	0.5689655172413793
gradnorm_l2	gradnorm	o/9	0.2413793103448276	0.5344827586206896
gradnorm_l1	gradnorm	k_norm/28	0.2413793103448276	0.6206896551724138
gradnorm_l1	gradnorm	k_norm/7	0.2413793103448276	0.5862068965517241
gradnorm_l1	gradnorm	q_norm/7	0.2413793103448276	0.5862068965517241
gradnorm_l1	gradnorm	down/16	0.2413793103448276	0.5862068965517241
gradnorm_l1	gradnorm	v/2	0.2413793103448276	0.6206896551724138
gradnorm_l1	gradnorm	q/4	0.2413793103448276	0.5
gradnorm_l2	gradnorm	k/0	0.2241379310344827	0.5172413793103449
gradnorm_l2	gradnorm	q_norm/5	0.2241379310344827	0.5689655172413793
gradnorm_l2	gradnorm	up/5	0.2241379310344827	0.5862068965517241
gradnorm_l2	gradnorm	q/17	0.2241379310344827	0.5
gradnorm_l2	gradnorm	q_norm/8	0.2241379310344827	0.603448275862069
