scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	up/2	0.5793650793650794	0.8333333333333334
gradnorm_l2	gradnorm	gate/4	0.5158730158730159	0.8253968253968254
gradnorm_l2	gradnorm	q_norm/10	0.5079365079365079	0.8095238095238095
gradnorm_l2	gradnorm	up/1	0.5079365079365079	0.8253968253968254
gradnorm_l1	gradnorm	up/2	0.5	0.7619047619047619
gradnorm_l2	gradnorm	q_norm/15	0.5	0.7777777777777778
gradnorm_l2	gradnorm	up/7	0.5	0.7619047619047619
gradnorm_l2	gradnorm	post_norm/35	0.492063492063492	0.753968253968254
gradnorm_l2	gradnorm	up/10	0.492063492063492	0.8015873015873016
gradnorm_l2	gradnorm	k_norm/15	0.492063492063492	0.7698412698412699
gradnorm_l2	gradnorm	k_norm/9	0.492063492063492	0.7698412698412699
gradnorm_l2	gradnorm	up/3	0.4841269841269841	0.8333333333333334
gradnorm_l1	gradnorm	o/21	0.4761904761904761	0.7698412698412699
gradnorm_l1	gradnorm	q_norm/19	0.4761904761904761	0.746031746031746
gradnorm_l2	gradnorm	gate/18	0.4761904761904761	0.7777777777777778
gradnorm_l2	gradnorm	k_norm/19	0.4761904761904761	0.7698412698412699
gradnorm_l2	gradnorm	o/5	0.4761904761904761	0.7698412698412699
gradnorm_l2	gradnorm	q/19	0.4682539682539682	0.7777777777777778
gradnorm_l2	gradnorm	gate/12	0.4682539682539682	0.7698412698412699
gradnorm_l2	gradnorm	gate/3	0.4682539682539682	0.8095238095238095
