scoring	family	weight	step_acc	agent_acc
proj_c1_raw	svd	v/17	0.4482758620689655	0.7586206896551724
proj_c1_raw	svd	in_norm/32	0.4482758620689655	0.7586206896551724
proj_c1_raw	svd	v/14	0.4310344827586206	0.7758620689655172
proj_c1_raw	svd	down/14	0.4310344827586206	0.7586206896551724
proj_c1_raw	svd	q_norm/35	0.4310344827586206	0.7413793103448276
proj_c3_raw	svd	q_norm/24	0.4310344827586206	0.7758620689655172
proj_c3_raw	svd	k_norm/24	0.4137931034482758	0.7931034482758621
proj_c1_raw	svd	v/21	0.4137931034482758	0.7586206896551724
proj_c1_raw	svd	v/18	0.4137931034482758	0.7758620689655172
proj_c1_raw	svd	v/25	0.4137931034482758	0.7413793103448276
proj_c1_raw	svd	k_norm/27	0.4137931034482758	0.7586206896551724
proj_c1_raw	svd	o/19	0.4137931034482758	0.8103448275862069
recon_c3_raw	svd	up/35	0.4137931034482758	0.7931034482758621
proj_c2_raw	svd	q_norm/27	0.4137931034482758	0.7931034482758621
proj_c1_raw	svd	v/19	0.396551724137931	0.7413793103448276
proj_c1_raw	svd	k/27	0.396551724137931	0.7758620689655172
recon_c2_raw	svd	gate/27	0.396551724137931	0.8103448275862069
recon_c5_cen	svd	up/23	0.396551724137931	0.8275862068965517
proj_c4_raw	svd	up/29	0.396551724137931	0.7413793103448276
proj_c2_raw	svd	v/21	0.396551724137931	0.7241379310344828
