scoring	family	weight	step_acc	agent_acc
proj_c6_cen	svd	up/34	0.6825396825396826	0.8650793650793651
proj_c7_cen	svd	up/34	0.6825396825396826	0.8968253968253969
proj_c8_cen	svd	up/34	0.6825396825396826	0.8888888888888888
proj_c5_cen	svd	up/34	0.6825396825396826	0.8650793650793651
proj_c4_cen	svd	up/34	0.6666666666666666	0.8492063492063492
proj_c4_raw	svd	v/23	0.6666666666666666	0.8888888888888888
proj_c6_raw	svd	q/32	0.6666666666666666	0.9206349206349206
recon_c6_cen	svd	up/35	0.6666666666666666	0.873015873015873
proj_c9_cen	svd	up/34	0.6666666666666666	0.8888888888888888
proj_c5_raw	svd	v/23	0.6666666666666666	0.8888888888888888
proj_c7_raw	svd	q/32	0.6666666666666666	0.9206349206349206
proj_c9_raw	svd	q/35	0.6666666666666666	0.9285714285714286
proj_c8_raw	svd	q/32	0.6666666666666666	0.9206349206349206
recon_c6_raw	svd	up/35	0.6666666666666666	0.873015873015873
recon_c5_cen	svd	q_norm/16	0.6587301587301587	0.8809523809523809
recon_c7_raw	svd	up/35	0.6587301587301587	0.8650793650793651
proj_c5_raw	svd	q/32	0.6587301587301587	0.9206349206349206
proj_c9_raw	svd	q/32	0.6587301587301587	0.9126984126984128
recon_c1_cen	svd	gate/34	0.6587301587301587	0.9126984126984128
recon_c1_cen	svd	k_norm/11	0.6587301587301587	0.8650793650793651
