scoring	family	weight	step_acc	agent_acc
geom_median_cosine	central	down/6	0.2758620689655172	0.5862068965517241
coord_median_cosine	central	down/6	0.2586206896551724	0.5862068965517241
mean_dist_cosine	central	k/18	0.2586206896551724	0.5689655172413793
geom_median_cosine	central	k/18	0.2413793103448276	0.603448275862069
geom_median_cosine	central	down/31	0.2413793103448276	0.7068965517241379
coord_median_cosine	central	k/18	0.2413793103448276	0.5862068965517241
coord_median_cosine	central	down/31	0.2413793103448276	0.6896551724137931
mean_dist_cosine	central	down/6	0.2241379310344827	0.5862068965517241
mean_dist_cosine	central	in_norm/17	0.2241379310344827	0.5172413793103449
mean_dist_cosine	central	down/27	0.2068965517241379	0.5862068965517241
mean_dist_cosine	central	down/14	0.2068965517241379	0.6206896551724138
mean_dist_cosine	central	k/12	0.2068965517241379	0.603448275862069
coord_median_cosine	central	up/2	0.2068965517241379	0.6206896551724138
geom_median_cosine	central	down/29	0.2068965517241379	0.5862068965517241
coord_median_cosine	central	down/10	0.2068965517241379	0.6206896551724138
coord_median_cosine	central	down/29	0.2068965517241379	0.5689655172413793
geom_median_cosine	central	o/15	0.1896551724137931	0.5862068965517241
geom_median_cosine	central	down/3	0.1896551724137931	0.5862068965517241
coord_median_cosine	central	v/6	0.1896551724137931	0.6379310344827587
coord_median_cosine	central	v/1	0.1896551724137931	0.5689655172413793
