scoring	family	weight	step_acc	agent_acc
coord_median_l1	central	q/13	0.6896551724137931	0.9482758620689656
geom_median_l1	central	q/13	0.6896551724137931	0.9482758620689656
geom_median_l2	central	q/13	0.6896551724137931	0.9655172413793104
coord_median_l2	central	q/13	0.6896551724137931	0.9655172413793104
coord_median_l2	central	in_norm/5	0.6724137931034483	0.9655172413793104
geom_median_l1	central	up/7	0.6724137931034483	0.913793103448276
mean_dist_l2	central	o/9	0.6551724137931034	0.9482758620689656
geom_median_l1	central	down/11	0.6551724137931034	0.9310344827586208
geom_median_l1	central	gate/12	0.6551724137931034	0.9655172413793104
coord_median_l2	central	o/9	0.6551724137931034	0.9655172413793104
coord_median_l2	central	down/11	0.6551724137931034	0.9310344827586208
geom_median_l2	central	gate/9	0.6551724137931034	0.9482758620689656
geom_median_l2	central	o/11	0.6551724137931034	0.9655172413793104
geom_median_l2	central	down/11	0.6551724137931034	0.9310344827586208
geom_median_l2	central	k/8	0.6551724137931034	0.9655172413793104
geom_median_l2	central	o/9	0.6551724137931034	0.9655172413793104
coord_median_l1	central	up/7	0.6551724137931034	0.913793103448276
coord_median_l1	central	down/11	0.6551724137931034	0.9310344827586208
geom_median_l2	central	in_norm/5	0.6551724137931034	0.9655172413793104
geom_median_l1	central	o/9	0.6379310344827587	0.9482758620689656
