scoring	family	weight	step_acc	agent_acc
coord_median_cosine	central	v/1	0.4310344827586206	0.7931034482758621
mean_dist_cosine	central	up/10	0.4137931034482758	0.7413793103448276
geom_median_cosine	central	v/1	0.4137931034482758	0.7758620689655172
coord_median_cosine	central	up/2	0.4137931034482758	0.8275862068965517
mean_dist_cosine	central	up/16	0.396551724137931	0.8620689655172413
mean_dist_cosine	central	down/6	0.396551724137931	0.7758620689655172
geom_median_cosine	central	down/6	0.396551724137931	0.7758620689655172
geom_median_cosine	central	down/2	0.396551724137931	0.7758620689655172
geom_median_cosine	central	up/2	0.396551724137931	0.8448275862068966
mean_dist_cosine	central	v/26	0.396551724137931	0.8275862068965517
mean_dist_cosine	central	down/24	0.396551724137931	0.8103448275862069
geom_median_cosine	central	post_norm/2	0.396551724137931	0.8103448275862069
coord_median_cosine	central	v/2	0.396551724137931	0.8275862068965517
coord_median_cosine	central	down/2	0.396551724137931	0.7758620689655172
mean_dist_cosine	central	v/11	0.3793103448275862	0.6896551724137931
geom_median_cosine	central	k/18	0.3793103448275862	0.8275862068965517
geom_median_cosine	central	post_norm/14	0.3793103448275862	0.8103448275862069
coord_median_cosine	central	up/14	0.3793103448275862	0.8103448275862069
coord_median_cosine	central	k/18	0.3793103448275862	0.7931034482758621
coord_median_cosine	central	post_norm/2	0.3793103448275862	0.7931034482758621
