scoring	family	weight	step_acc	agent_acc
geom_median_l2	central	v/15	0.8650793650793651	0.9682539682539684
coord_median_l2	central	v/15	0.8650793650793651	0.9682539682539684
mean_dist_l2	central	o/3	0.8571428571428571	0.984126984126984
mean_dist_l2	central	up/3	0.8571428571428571	0.9682539682539684
mean_dist_l2	central	up/0	0.8571428571428571	0.9682539682539684
mean_dist_l1	central	up/3	0.8571428571428571	0.9682539682539684
coord_median_l2	central	up/0	0.8571428571428571	0.9682539682539684
coord_median_l1	central	o/3	0.8571428571428571	0.9603174603174603
coord_median_l1	central	v/15	0.8571428571428571	0.9603174603174603
geom_median_l1	central	o/3	0.8571428571428571	0.9603174603174603
geom_median_l1	central	v/15	0.8571428571428571	0.9603174603174603
geom_median_l1	central	up/0	0.8571428571428571	0.9682539682539684
coord_median_l1	central	up/0	0.8571428571428571	0.9682539682539684
geom_median_l2	central	up/0	0.8571428571428571	0.9682539682539684
geom_median_l2	central	down/2	0.8492063492063492	0.9603174603174603
geom_median_l2	central	gate/11	0.8492063492063492	0.9523809523809524
coord_median_l2	central	o/12	0.8492063492063492	0.9603174603174603
mean_dist_l1	central	v/10	0.8492063492063492	0.9523809523809524
mean_dist_l1	central	gate/2	0.8492063492063492	0.9682539682539684
mean_dist_l1	central	down/2	0.8492063492063492	0.9682539682539684
