scoring	family	weight	step_acc	agent_acc
mean_dist_cosine	central	post_norm/9	0.246031746031746	0.3888888888888889
mean_dist_cosine	central	v/7	0.246031746031746	0.3968253968253968
mean_dist_cosine	central	down/15	0.246031746031746	0.4682539682539682
mean_dist_cosine	central	in_norm/9	0.238095238095238	0.4682539682539682
mean_dist_cosine	central	v/8	0.2301587301587301	0.4206349206349206
mean_dist_cosine	central	v/20	0.2222222222222222	0.4285714285714285
mean_dist_cosine	central	in_norm/4	0.2222222222222222	0.4126984126984127
mean_dist_cosine	central	in_norm/18	0.2222222222222222	0.4444444444444444
mean_dist_cosine	central	post_norm/17	0.2222222222222222	0.4047619047619047
mean_dist_cosine	central	down/12	0.2222222222222222	0.492063492063492
mean_dist_cosine	central	v/16	0.2222222222222222	0.3968253968253968
mean_dist_cosine	central	v/9	0.2222222222222222	0.4047619047619047
mean_dist_cosine	central	v/18	0.2222222222222222	0.373015873015873
mean_dist_cosine	central	in_norm/26	0.2142857142857142	0.4126984126984127
mean_dist_cosine	central	v/19	0.2142857142857142	0.3809523809523809
mean_dist_cosine	central	in_norm/30	0.2142857142857142	0.4126984126984127
mean_dist_cosine	central	post_norm/3	0.2142857142857142	0.3571428571428571
mean_dist_cosine	central	down/16	0.2142857142857142	0.373015873015873
mean_dist_cosine	central	post_norm/14	0.2142857142857142	0.3968253968253968
coord_median_cosine	central	in_norm/30	0.2142857142857142	0.4206349206349206
