weight	step_acc	agent_acc
up/15	0.5	0.8448275862068966
o/19	0.4827586206896552	0.8103448275862069
up/31	0.4827586206896552	0.9137931034482759
up/35	0.4827586206896552	0.8103448275862069
q_norm/27	0.4827586206896552	0.8448275862068966
gate/35	0.46551724137931033	0.8103448275862069
post_norm/31	0.46551724137931033	0.8448275862068966
post_norm/17	0.46551724137931033	0.8275862068965517
post_norm/18	0.46551724137931033	0.9310344827586207
in_norm/20	0.46551724137931033	0.8620689655172413
down/22	0.46551724137931033	0.8620689655172413
q_norm/29	0.46551724137931033	0.8793103448275862
k_norm/16	0.46551724137931033	0.8793103448275862
o/17	0.46551724137931033	0.8620689655172413
post_norm/3	0.46551724137931033	0.9482758620689655
q_norm/22	0.46551724137931033	0.8275862068965517
down/1	0.46551724137931033	0.8620689655172413
in_norm/32	0.46551724137931033	0.8448275862068966
v/22	0.46551724137931033	0.8620689655172413
up/30	0.46551724137931033	0.8103448275862069
down/28	0.46551724137931033	0.8448275862068966
down/19	0.46551724137931033	0.9482758620689655
down/26	0.46551724137931033	0.896551724137931
post_norm/29	0.46551724137931033	0.8620689655172413
up/29	0.4482758620689655	0.8620689655172413
k/27	0.4482758620689655	0.9310344827586207
k_norm/18	0.4482758620689655	0.8448275862068966
q_norm/20	0.4482758620689655	0.8448275862068966
in_norm/0	0.4482758620689655	0.8103448275862069
k_norm/23	0.4482758620689655	0.8620689655172413
k_norm/20	0.4482758620689655	0.8275862068965517
k_norm/29	0.4482758620689655	0.896551724137931
gate/34	0.4482758620689655	0.9137931034482759
k_norm/22	0.4482758620689655	0.8103448275862069
o/35	0.4482758620689655	0.9137931034482759
up/17	0.4482758620689655	0.8103448275862069
o/20	0.4482758620689655	0.9310344827586207
up/19	0.4482758620689655	0.8275862068965517
down/27	0.4482758620689655	0.8620689655172413
embed	0.4482758620689655	0.8620689655172413
up/23	0.4482758620689655	0.896551724137931
post_norm/19	0.4482758620689655	0.8448275862068966
in_norm/35	0.4482758620689655	0.8275862068965517
down/5	0.4482758620689655	0.9310344827586207
down/35	0.4482758620689655	0.8275862068965517
post_norm/32	0.4482758620689655	0.896551724137931
v/24	0.4482758620689655	0.8620689655172413
down/21	0.4482758620689655	0.8448275862068966
post_norm/30	0.43103448275862066	0.9137931034482759
v/10	0.43103448275862066	0.9482758620689655
post_norm/34	0.43103448275862066	0.8620689655172413
