scoring	family	weight	step_acc	agent_acc
knn_k3_raw	knn	up/0	0.8650793650793651	0.9603174603174603
knn_k5_raw	knn	up/0	0.8571428571428571	0.9603174603174603
knn_k1_raw	knn	up/0	0.8571428571428571	0.9603174603174603
knn_k10_raw	knn	up/0	0.8571428571428571	0.9603174603174603
knn_k20_raw	knn	up/0	0.8571428571428571	0.9603174603174603
knn_k10_raw	knn	o/3	0.8412698412698413	0.9523809523809524
knn_k5_raw	knn	v/10	0.8412698412698413	0.9603174603174603
knn_k3_raw	knn	down/2	0.8412698412698413	0.9523809523809524
knn_k10_raw	knn	v/10	0.8333333333333334	0.9603174603174603
knn_k10_raw	knn	down/2	0.8333333333333334	0.9603174603174603
knn_k10_raw	knn	q/2	0.8333333333333334	0.9603174603174603
knn_k20_raw	knn	v/10	0.8333333333333334	0.9603174603174603
knn_k20_raw	knn	o/5	0.8333333333333334	0.9761904761904762
knn_k20_raw	knn	q/2	0.8333333333333334	0.9603174603174603
knn_k20_raw	knn	down/2	0.8333333333333334	0.9603174603174603
knn_k20_raw	knn	o/3	0.8333333333333334	0.9523809523809524
knn_k20_raw	knn	v/15	0.8333333333333334	0.9603174603174603
knn_k3_raw	knn	v/10	0.8333333333333334	0.9603174603174603
knn_k3_raw	knn	q/2	0.8333333333333334	0.9603174603174603
knn_k3_raw	knn	in_norm/24	0.8333333333333334	0.9444444444444444
