scoring	family	weight	step_acc	agent_acc
knn_k20_norm	knn	down/26	0.6724137931034483	0.913793103448276
knn_k10_norm	knn	gate/30	0.6724137931034483	0.913793103448276
knn_k10_norm	knn	k/12	0.6724137931034483	0.9827586206896552
knn_k20_norm	knn	gate/30	0.6551724137931034	0.913793103448276
knn_k20_norm	knn	v/13	0.6551724137931034	0.9482758620689656
knn_k20_norm	knn	k/12	0.6551724137931034	0.9827586206896552
knn_k20_norm	knn	down/27	0.6551724137931034	0.9310344827586208
knn_k1_norm	knn	gate/17	0.6551724137931034	0.9482758620689656
knn_k10_norm	knn	up/4	0.6551724137931034	0.9482758620689656
knn_k10_norm	knn	down/26	0.6551724137931034	0.913793103448276
knn_k10_norm	knn	v/13	0.6551724137931034	0.9482758620689656
knn_k3_norm	knn	k/12	0.6551724137931034	0.9827586206896552
knn_k10_norm	knn	v/14	0.6551724137931034	0.9310344827586208
knn_k5_norm	knn	gate/30	0.6551724137931034	0.9310344827586208
knn_k20_norm	knn	o/24	0.6379310344827587	0.913793103448276
knn_k20_norm	knn	gate/17	0.6379310344827587	0.9310344827586208
knn_k20_norm	knn	down/25	0.6379310344827587	0.896551724137931
knn_k20_norm	knn	v/28	0.6379310344827587	0.9310344827586208
knn_k20_norm	knn	up/15	0.6379310344827587	0.9310344827586208
knn_k20_norm	knn	o/25	0.6379310344827587	0.9310344827586208
