scoring	family	weight	step_acc	agent_acc
knn_k1_norm	knn	down/10	0.3253968253968254	0.4682539682539682
knn_k1_norm	knn	down/23	0.3095238095238095	0.4761904761904761
knn_k1_norm	knn	v/18	0.3015873015873015	0.4444444444444444
knn_k1_norm	knn	v/25	0.2936507936507936	0.4047619047619047
knn_k3_norm	knn	down/23	0.2698412698412698	0.4285714285714285
knn_k1_norm	knn	down/12	0.2698412698412698	0.4841269841269841
knn_k1_norm	knn	v/19	0.2619047619047619	0.4365079365079365
knn_k1_norm	knn	down/14	0.2619047619047619	0.4206349206349206
knn_k1_norm	knn	gate/26	0.2619047619047619	0.3571428571428571
knn_k5_norm	knn	gate/9	0.2539682539682539	0.365079365079365
knn_k1_norm	knn	down/22	0.2539682539682539	0.3412698412698413
knn_k1_norm	knn	gate/4	0.2539682539682539	0.4603174603174603
knn_k1_norm	knn	down/24	0.2539682539682539	0.4365079365079365
knn_k1_norm	knn	v/17	0.2539682539682539	0.373015873015873
knn_k3_norm	knn	down/24	0.2539682539682539	0.4285714285714285
knn_k3_norm	knn	post_norm/8	0.246031746031746	0.4047619047619047
knn_k3_norm	knn	v/18	0.246031746031746	0.365079365079365
knn_k3_norm	knn	gate/9	0.246031746031746	0.3571428571428571
knn_k3_norm	knn	v/25	0.246031746031746	0.3412698412698413
knn_k1_norm	knn	down/13	0.246031746031746	0.4126984126984127
