scoring	family	weight	step_acc	agent_acc
knn_k20_norm	knn	down/25	0.5344827586206896	0.7586206896551724
knn_k20_norm	knn	gate/30	0.5344827586206896	0.7413793103448276
knn_k20_norm	knn	gate/17	0.5172413793103449	0.8103448275862069
knn_k20_norm	knn	post_norm/9	0.5172413793103449	0.896551724137931
knn_k20_norm	knn	o/30	0.5172413793103449	0.8448275862068966
knn_k20_norm	knn	up/18	0.5172413793103449	0.8103448275862069
knn_k20_norm	knn	v/25	0.5172413793103449	0.7931034482758621
knn_k10_norm	knn	v/12	0.5172413793103449	0.8275862068965517
knn_k10_norm	knn	up/18	0.5172413793103449	0.8103448275862069
knn_k10_norm	knn	v/28	0.5172413793103449	0.8103448275862069
knn_k10_norm	knn	down/27	0.5172413793103449	0.7413793103448276
knn_k10_norm	knn	gate/30	0.5172413793103449	0.7758620689655172
knn_k10_norm	knn	gate/22	0.5172413793103449	0.7586206896551724
knn_k20_norm	knn	q/27	0.5172413793103449	0.8448275862068966
knn_k20_norm	knn	v/24	0.5172413793103449	0.8103448275862069
knn_k20_norm	knn	up/21	0.5172413793103449	0.7931034482758621
knn_k20_norm	knn	q/26	0.5172413793103449	0.8275862068965517
knn_k20_norm	knn	down/27	0.5172413793103449	0.7413793103448276
knn_k20_norm	knn	v/23	0.5172413793103449	0.7931034482758621
knn_k1_norm	knn	gate/31	0.5	0.8275862068965517
