scoring	family	weight	step_acc	agent_acc
knn_k5_raw	knn	up/17	0.3793103448275862	0.8448275862068966
knn_k3_raw	knn	up/17	0.3793103448275862	0.8448275862068966
knn_k10_raw	knn	in_norm/9	0.3793103448275862	0.7241379310344828
knn_k20_raw	knn	in_norm/9	0.3793103448275862	0.7413793103448276
knn_k20_raw	knn	o/12	0.3793103448275862	0.7413793103448276
knn_k20_raw	knn	in_norm/23	0.3793103448275862	0.8275862068965517
knn_k20_raw	knn	lm_head	0.3620689655172414	0.7241379310344828
knn_k20_raw	knn	up/7	0.3620689655172414	0.7758620689655172
knn_k1_raw	knn	up/17	0.3620689655172414	0.8448275862068966
knn_k1_raw	knn	o/12	0.3620689655172414	0.7413793103448276
knn_k1_raw	knn	o/16	0.3620689655172414	0.7931034482758621
knn_k20_raw	knn	o/20	0.3620689655172414	0.7413793103448276
knn_k20_raw	knn	o/15	0.3620689655172414	0.7413793103448276
knn_k20_raw	knn	o/23	0.3620689655172414	0.7758620689655172
knn_k10_raw	knn	v/8	0.3620689655172414	0.7586206896551724
knn_k10_raw	knn	o/15	0.3620689655172414	0.7413793103448276
knn_k10_raw	knn	up/31	0.3620689655172414	0.7586206896551724
knn_k10_raw	knn	in_norm/10	0.3620689655172414	0.7241379310344828
knn_k10_raw	knn	in_norm/23	0.3620689655172414	0.8103448275862069
knn_k10_raw	knn	o/12	0.3620689655172414	0.7241379310344828
