scoring	family	weight	step_acc	agent_acc
knn_k5_raw	knn	norm	0.2586206896551724	0.603448275862069
knn_k1_raw	knn	norm	0.2586206896551724	0.603448275862069
knn_k1_raw	knn	in_norm/31	0.2586206896551724	0.6379310344827587
knn_k20_raw	knn	down/14	0.2413793103448276	0.6379310344827587
knn_k20_raw	knn	gate/11	0.2413793103448276	0.6551724137931034
knn_k20_raw	knn	q/12	0.2413793103448276	0.6206896551724138
knn_k3_raw	knn	norm	0.2413793103448276	0.6206896551724138
knn_k1_raw	knn	up/16	0.2413793103448276	0.6551724137931034
knn_k5_raw	knn	down/14	0.2413793103448276	0.6379310344827587
knn_k10_raw	knn	gate/11	0.2413793103448276	0.6551724137931034
knn_k10_raw	knn	up/13	0.2241379310344827	0.6206896551724138
knn_k10_raw	knn	down/14	0.2241379310344827	0.6379310344827587
knn_k10_raw	knn	q/12	0.2241379310344827	0.6379310344827587
knn_k10_raw	knn	down/6	0.2241379310344827	0.6551724137931034
knn_k10_raw	knn	up/5	0.2241379310344827	0.603448275862069
knn_k5_raw	knn	up/5	0.2241379310344827	0.6206896551724138
knn_k5_raw	knn	q/12	0.2241379310344827	0.6379310344827587
knn_k5_raw	knn	down/26	0.2241379310344827	0.7068965517241379
knn_k5_raw	knn	lm_head	0.2241379310344827	0.6379310344827587
knn_k5_raw	knn	post_norm/31	0.2241379310344827	0.603448275862069
