scoring	family	weight	step_acc	agent_acc
knn_k5_raw	knn	k/1	0.6507936507936508	0.8888888888888888
knn_k5_raw	knn	post_norm/7	0.6507936507936508	0.8412698412698413
knn_k5_raw	knn	q/3	0.6507936507936508	0.8809523809523809
knn_k1_raw	knn	post_norm/7	0.6507936507936508	0.8412698412698413
knn_k1_raw	knn	v/6	0.6507936507936508	0.8650793650793651
knn_k20_raw	knn	q/3	0.6507936507936508	0.8888888888888888
knn_k10_raw	knn	q/3	0.6507936507936508	0.8968253968253969
knn_k3_raw	knn	in_norm/15	0.6507936507936508	0.8412698412698413
knn_k3_raw	knn	post_norm/7	0.6507936507936508	0.8412698412698413
knn_k10_raw	knn	post_norm/7	0.6507936507936508	0.8412698412698413
knn_k1_raw	knn	k/1	0.6507936507936508	0.8809523809523809
knn_k3_raw	knn	q/3	0.6428571428571429	0.873015873015873
knn_k3_raw	knn	k/10	0.6428571428571429	0.8492063492063492
knn_k3_raw	knn	gate/11	0.6428571428571429	0.8412698412698413
knn_k10_raw	knn	k/7	0.6428571428571429	0.8412698412698413
knn_k10_raw	knn	gate/11	0.6428571428571429	0.8412698412698413
knn_k3_raw	knn	gate/10	0.6428571428571429	0.873015873015873
knn_k3_raw	knn	v/6	0.6428571428571429	0.8650793650793651
knn_k20_raw	knn	post_norm/7	0.6428571428571429	0.8412698412698413
knn_k20_raw	knn	k/1	0.6428571428571429	0.8809523809523809
