scoring	family	weight	step_acc	agent_acc
recon_c9_raw	svd	o/15	0.293103448275862	0.6206896551724138
recon_c7_raw	svd	o/15	0.293103448275862	0.6206896551724138
recon_c8_raw	svd	o/15	0.293103448275862	0.603448275862069
proj_c1_raw	svd	post_norm/10	0.293103448275862	0.6206896551724138
proj_c6_raw	svd	k/15	0.293103448275862	0.5689655172413793
recon_c6_raw	svd	o/15	0.293103448275862	0.6206896551724138
coord_median_l1	central	down/6	0.2758620689655172	0.603448275862069
proj_c5_raw	svd	up/18	0.2758620689655172	0.6379310344827587
geom_median_l2	central	down/6	0.2758620689655172	0.5862068965517241
coord_median_l1	central	post_norm/11	0.2758620689655172	0.603448275862069
geom_median_l1	central	down/6	0.2758620689655172	0.5862068965517241
coord_median_l2	central	down/6	0.2758620689655172	0.5862068965517241
proj_c6_raw	svd	up/18	0.2758620689655172	0.603448275862069
geom_median_l1	central	post_norm/16	0.2586206896551724	0.6206896551724138
coord_median_l2	central	up/17	0.2586206896551724	0.6379310344827587
coord_median_l2	central	gate/13	0.2586206896551724	0.5862068965517241
geom_median_l1	central	post_norm/11	0.2586206896551724	0.6206896551724138
geom_median_l2	central	up/17	0.2586206896551724	0.6206896551724138
geom_median_l2	central	post_norm/6	0.2586206896551724	0.5344827586206896
geom_median_l2	central	v/7	0.2586206896551724	0.603448275862069
geom_median_l1	central	post_norm/6	0.2586206896551724	0.6206896551724138
geom_median_l1	central	v/7	0.2586206896551724	0.603448275862069
geom_median_l1	central	k/20	0.2586206896551724	0.5689655172413793
recon_c6_cen	svd	in_norm/22	0.2586206896551724	0.5862068965517241
proj_c8_raw	svd	up/18	0.2586206896551724	0.5862068965517241
recon_c9_raw	svd	up/15	0.2586206896551724	0.603448275862069
recon_c9_raw	svd	in_norm/21	0.2586206896551724	0.6206896551724138
recon_c2_cen	svd	up/15	0.2586206896551724	0.5689655172413793
recon_c9_cen	svd	q/18	0.2586206896551724	0.5517241379310345
recon_c2_cen	svd	in_norm/4	0.2586206896551724	0.603448275862069
knn_k1_raw	knn	norm	0.2586206896551724	0.603448275862069
knn_k5_raw	knn	norm	0.2586206896551724	0.603448275862069
knn_k1_raw	knn	in_norm/31	0.2586206896551724	0.6379310344827587
gradnorm_l2	gradnorm	down/30	0.2413793103448276	0.603448275862069
gradnorm_l1	gradnorm	down/30	0.2413793103448276	0.6206896551724138
gradnorm_l2	gradnorm	q/12	0.2413793103448276	0.603448275862069
knn_k1_raw	knn	up/16	0.2413793103448276	0.6551724137931034
knn_k3_raw	knn	norm	0.2413793103448276	0.6206896551724138
knn_k20_raw	knn	gate/11	0.2413793103448276	0.6551724137931034
knn_k20_raw	knn	q/12	0.2413793103448276	0.6206896551724138
knn_k20_raw	knn	down/14	0.2413793103448276	0.6379310344827587
gradnorm_l2	gradnorm	gate/11	0.2413793103448276	0.6551724137931034
knn_k5_raw	knn	down/14	0.2413793103448276	0.6379310344827587
knn_k10_raw	knn	gate/11	0.2413793103448276	0.6551724137931034
gradnorm_l1	gradnorm	up/5	0.2241379310344827	0.603448275862069
gradnorm_l1	gradnorm	up/30	0.2241379310344827	0.6551724137931034
gradnorm_l1	gradnorm	in_norm/16	0.2241379310344827	0.6206896551724138
gradnorm_l1	gradnorm	post_norm/5	0.2241379310344827	0.6206896551724138
gradnorm_l1	gradnorm	up/13	0.2241379310344827	0.6379310344827587
gradnorm_l1	gradnorm	up/15	0.2241379310344827	0.5517241379310345
gradnorm_l1	gradnorm	post_norm/16	0.2241379310344827	0.603448275862069
gradnorm_l2	gradnorm	down/16	0.2241379310344827	0.6379310344827587
gradnorm_l2	gradnorm	o/13	0.2241379310344827	0.5862068965517241
gradnorm_l2	gradnorm	up/13	0.2241379310344827	0.6379310344827587
gradnorm_l1	gradnorm	k/24	0.2241379310344827	0.5689655172413793
knn_k10_raw	knn	up/13	0.2241379310344827	0.6206896551724138
knn_k10_raw	knn	down/14	0.2241379310344827	0.6379310344827587
knn_k10_raw	knn	q/12	0.2241379310344827	0.6379310344827587
knn_k10_raw	knn	down/6	0.2241379310344827	0.6551724137931034
knn_k10_raw	knn	up/5	0.2241379310344827	0.603448275862069
