scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	q/13	0.6896551724137931	0.9482758620689656
gradnorm_l2	gradnorm	up/13	0.6724137931034483	0.9310344827586208
gradnorm_l1	gradnorm	up/13	0.6724137931034483	0.9310344827586208
gradnorm_l2	gradnorm	down/8	0.6551724137931034	0.9310344827586208
gradnorm_l2	gradnorm	q/14	0.6551724137931034	0.9310344827586208
gradnorm_l2	gradnorm	in_norm/12	0.6551724137931034	0.913793103448276
gradnorm_l1	gradnorm	post_norm/8	0.6551724137931034	0.9310344827586208
gradnorm_l1	gradnorm	k/11	0.6551724137931034	0.9310344827586208
gradnorm_l1	gradnorm	post_norm/13	0.6551724137931034	0.9310344827586208
gradnorm_l1	gradnorm	q/13	0.6551724137931034	0.9310344827586208
gradnorm_l1	gradnorm	post_norm/12	0.6551724137931034	0.9310344827586208
gradnorm_l1	gradnorm	k/12	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	post_norm/9	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	v/9	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	up/9	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	up/10	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	q/14	0.6379310344827587	0.913793103448276
gradnorm_l1	gradnorm	down/8	0.6379310344827587	0.9310344827586208
gradnorm_l1	gradnorm	down/13	0.6379310344827587	0.913793103448276
gradnorm_l1	gradnorm	post_norm/10	0.6379310344827587	0.9310344827586208
