scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	q/3	0.6666666666666666	0.873015873015873
gradnorm_l2	gradnorm	o/5	0.6587301587301587	0.8809523809523809
gradnorm_l1	gradnorm	down/12	0.6507936507936508	0.8412698412698413
gradnorm_l1	gradnorm	o/14	0.6428571428571429	0.8174603174603174
gradnorm_l2	gradnorm	k/4	0.6428571428571429	0.8650793650793651
gradnorm_l2	gradnorm	down/12	0.6428571428571429	0.8412698412698413
gradnorm_l1	gradnorm	o/5	0.6428571428571429	0.8650793650793651
gradnorm_l1	gradnorm	k/2	0.6428571428571429	0.8650793650793651
gradnorm_l1	gradnorm	q/3	0.6428571428571429	0.873015873015873
gradnorm_l1	gradnorm	in_norm/2	0.6349206349206349	0.8809523809523809
gradnorm_l1	gradnorm	k/4	0.6349206349206349	0.8650793650793651
gradnorm_l2	gradnorm	v/6	0.6349206349206349	0.8650793650793651
gradnorm_l2	gradnorm	down/16	0.626984126984127	0.8650793650793651
gradnorm_l2	gradnorm	k/8	0.626984126984127	0.8492063492063492
gradnorm_l2	gradnorm	k/2	0.626984126984127	0.8492063492063492
gradnorm_l2	gradnorm	k/15	0.626984126984127	0.8412698412698413
gradnorm_l2	gradnorm	up/13	0.626984126984127	0.8492063492063492
gradnorm_l2	gradnorm	o/9	0.626984126984127	0.8492063492063492
gradnorm_l2	gradnorm	o/14	0.626984126984127	0.8095238095238095
gradnorm_l2	gradnorm	in_norm/24	0.626984126984127	0.8333333333333334
