scoring	family	weight	step_acc	agent_acc
gradnorm_l2	gradnorm	in_norm/21	0.1034482758620689	0.3620689655172414
gradnorm_l2	gradnorm	in_norm/28	0.1034482758620689	0.3620689655172414
gradnorm_l2	gradnorm	post_norm/30	0.0862068965517241	0.3793103448275862
gradnorm_l2	gradnorm	in_norm/26	0.0862068965517241	0.3448275862068966
gradnorm_l1	gradnorm	post_norm/29	0.0689655172413793	0.3275862068965517
gradnorm_l1	gradnorm	q/28	0.0689655172413793	0.3620689655172414
gradnorm_l1	gradnorm	q/26	0.0689655172413793	0.3103448275862069
gradnorm_l1	gradnorm	v/31	0.0689655172413793	0.3103448275862069
gradnorm_l1	gradnorm	v/30	0.0689655172413793	0.3275862068965517
gradnorm_l1	gradnorm	q/22	0.0689655172413793	0.3275862068965517
gradnorm_l1	gradnorm	up/28	0.0689655172413793	0.3620689655172414
gradnorm_l1	gradnorm	down/25	0.0689655172413793	0.3448275862068966
gradnorm_l1	gradnorm	up/25	0.0689655172413793	0.3448275862068966
gradnorm_l1	gradnorm	k/27	0.0689655172413793	0.3448275862068966
gradnorm_l1	gradnorm	down/24	0.0689655172413793	0.3793103448275862
gradnorm_l2	gradnorm	in_norm/31	0.0689655172413793	0.4137931034482758
gradnorm_l2	gradnorm	k/30	0.0689655172413793	0.3620689655172414
gradnorm_l2	gradnorm	q/27	0.0689655172413793	0.3448275862068966
gradnorm_l2	gradnorm	in_norm/1	0.0689655172413793	0.3275862068965517
gradnorm_l2	gradnorm	q/22	0.0689655172413793	0.3275862068965517
