weight	step_acc	agent_acc
q/32	0.30952380952380953	0.5396825396825397
gate/27	0.29365079365079366	0.48412698412698413
v/27	0.2857142857142857	0.5
norm	0.2857142857142857	0.5079365079365079
q/16	0.2777777777777778	0.48412698412698413
q/34	0.2777777777777778	0.5555555555555556
q/21	0.2777777777777778	0.47619047619047616
k_norm/34	0.2777777777777778	0.5079365079365079
v/23	0.2777777777777778	0.48412698412698413
gate/22	0.2698412698412698	0.4523809523809524
v/24	0.2698412698412698	0.48412698412698413
v/30	0.2619047619047619	0.5
post_norm/25	0.2619047619047619	0.5158730158730159
o/27	0.2619047619047619	0.48412698412698413
q_norm/30	0.25396825396825395	0.5
down/31	0.25396825396825395	0.46825396825396826
q/35	0.25396825396825395	0.5
k_norm/35	0.25396825396825395	0.47619047619047616
q/29	0.25396825396825395	0.4603174603174603
q/18	0.25396825396825395	0.49206349206349204
o/34	0.25396825396825395	0.5079365079365079
v/28	0.24603174603174602	0.48412698412698413
v/29	0.24603174603174602	0.4603174603174603
o/35	0.24603174603174602	0.5
o/28	0.24603174603174602	0.40476190476190477
q/25	0.24603174603174602	0.47619047619047616
post_norm/26	0.24603174603174602	0.4603174603174603
o/33	0.24603174603174602	0.5396825396825397
k_norm/28	0.24603174603174602	0.5555555555555556
k_norm/27	0.24603174603174602	0.4523809523809524
o/32	0.24603174603174602	0.49206349206349204
o/23	0.24603174603174602	0.42857142857142855
k_norm/23	0.24603174603174602	0.5238095238095238
in_norm/20	0.24603174603174602	0.42857142857142855
up/25	0.24603174603174602	0.47619047619047616
q/20	0.23809523809523808	0.49206349206349204
q/27	0.23809523809523808	0.3888888888888889
post_norm/24	0.23809523809523808	0.5158730158730159
v/33	0.23809523809523808	0.46825396825396826
q_norm/28	0.23809523809523808	0.5476190476190477
q_norm/35	0.23809523809523808	0.42063492063492064
in_norm/18	0.23809523809523808	0.4603174603174603
q_norm/34	0.23809523809523808	0.5
in_norm/27	0.23809523809523808	0.3888888888888889
v/26	0.23809523809523808	0.47619047619047616
k/31	0.23015873015873015	0.5555555555555556
k_norm/14	0.23015873015873015	0.48412698412698413
k_norm/24	0.23015873015873015	0.4523809523809524
q_norm/14	0.23015873015873015	0.4523809523809524
in_norm/30	0.23015873015873015	0.42857142857142855
in_norm/28	0.23015873015873015	0.47619047619047616
in_norm/31	0.23015873015873015	0.4126984126984127
in_norm/29	0.23015873015873015	0.4523809523809524
in_norm/26	0.23015873015873015	0.38095238095238093
k/22	0.23015873015873015	0.5238095238095238
o/31	0.23015873015873015	0.49206349206349204
post_norm/31	0.23015873015873015	0.4523809523809524
o/17	0.23015873015873015	0.46825396825396826
post_norm/28	0.23015873015873015	0.5396825396825397
post_norm/30	0.23015873015873015	0.46825396825396826
down/29	0.23015873015873015	0.5238095238095238
down/28	0.23015873015873015	0.42857142857142855
in_norm/17	0.23015873015873015	0.5
gate/29	0.23015873015873015	0.5
gate/34	0.23015873015873015	0.48412698412698413
in_norm/35	0.23015873015873015	0.4603174603174603
in_norm/34	0.23015873015873015	0.5238095238095238
post_norm/32	0.2222222222222222	0.49206349206349204
v/31	0.2222222222222222	0.5158730158730159
k_norm/30	0.2222222222222222	0.4444444444444444
down/32	0.2222222222222222	0.4444444444444444
v/17	0.2222222222222222	0.46825396825396826
up/0	0.2222222222222222	0.4444444444444444
down/33	0.2222222222222222	0.48412698412698413
q_norm/18	0.2222222222222222	0.5
q/28	0.2222222222222222	0.49206349206349204
k/30	0.2222222222222222	0.5
q_norm/24	0.2222222222222222	0.4603174603174603
q/4	0.2222222222222222	0.48412698412698413
k/26	0.2222222222222222	0.4365079365079365
q_norm/13	0.2222222222222222	0.4603174603174603
q/30	0.2222222222222222	0.46825396825396826
q_norm/23	0.2222222222222222	0.5
v/18	0.21428571428571427	0.4444444444444444
o/26	0.21428571428571427	0.5238095238095238
down/25	0.21428571428571427	0.47619047619047616
k_norm/7	0.21428571428571427	0.47619047619047616
q_norm/7	0.21428571428571427	0.4523809523809524
v/22	0.21428571428571427	0.4444444444444444
lm_head	0.21428571428571427	0.40476190476190477
down/22	0.21428571428571427	0.4603174603174603
q/24	0.21428571428571427	0.42063492063492064
k_norm/18	0.21428571428571427	0.46825396825396826
q/5	0.21428571428571427	0.4365079365079365
q/31	0.21428571428571427	0.4603174603174603
k_norm/21	0.21428571428571427	0.49206349206349204
in_norm/8	0.21428571428571427	0.46825396825396826
down/35	0.21428571428571427	0.4126984126984127
gate/17	0.21428571428571427	0.48412698412698413
q_norm/33	0.21428571428571427	0.5317460317460317
in_norm/13	0.21428571428571427	0.5238095238095238
v/34	0.21428571428571427	0.46825396825396826
up/13	0.20634920634920634	0.5079365079365079
k_norm/13	0.20634920634920634	0.4603174603174603
post_norm/33	0.20634920634920634	0.47619047619047616
o/29	0.20634920634920634	0.4126984126984127
k_norm/31	0.20634920634920634	0.48412698412698413
post_norm/19	0.20634920634920634	0.40476190476190477
o/15	0.20634920634920634	0.5
q/26	0.20634920634920634	0.47619047619047616
k_norm/26	0.20634920634920634	0.42857142857142855
k/0	0.20634920634920634	0.4444444444444444
o/25	0.20634920634920634	0.42063492063492064
gate/28	0.20634920634920634	0.48412698412698413
up/34	0.20634920634920634	0.4523809523809524
up/21	0.20634920634920634	0.48412698412698413
up/26	0.20634920634920634	0.48412698412698413
gate/35	0.20634920634920634	0.4365079365079365
up/19	0.20634920634920634	0.40476190476190477
gate/33	0.20634920634920634	0.48412698412698413
gate/4	0.20634920634920634	0.40476190476190477
q_norm/27	0.20634920634920634	0.4365079365079365
k_norm/20	0.1984126984126984	0.4126984126984127
gate/26	0.1984126984126984	0.5158730158730159
up/33	0.1984126984126984	0.42857142857142855
gate/24	0.1984126984126984	0.48412698412698413
gate/23	0.1984126984126984	0.3968253968253968
v/35	0.1984126984126984	0.49206349206349204
up/24	0.1984126984126984	0.4603174603174603
post_norm/23	0.1984126984126984	0.48412698412698413
k/21	0.1984126984126984	0.5317460317460317
k_norm/17	0.1984126984126984	0.4365079365079365
q_norm/10	0.1984126984126984	0.46825396825396826
post_norm/29	0.1984126984126984	0.4126984126984127
v/25	0.1984126984126984	0.4444444444444444
k/28	0.1984126984126984	0.5
k/14	0.1984126984126984	0.4444444444444444
v/32	0.19047619047619047	0.42857142857142855
up/9	0.19047619047619047	0.4603174603174603
v/15	0.19047619047619047	0.4444444444444444
down/11	0.19047619047619047	0.5158730158730159
up/4	0.19047619047619047	0.49206349206349204
down/6	0.19047619047619047	0.4603174603174603
gate/1	0.19047619047619047	0.4523809523809524
