scoring	family	weight	step_acc	agent_acc
coord_median_l2	central	q/33	0.8888888888888888	0.9761904761904762
geom_median_l2	central	q/33	0.8809523809523809	0.9761904761904762
mean_dist_l1	central	q/33	0.8809523809523809	0.9682539682539684
mean_dist_l1	central	k/34	0.873015873015873	0.9603174603174603
geom_median_l1	central	q/33	0.873015873015873	0.9761904761904762
mean_dist_l2	central	q_norm/27	0.8650793650793651	0.9682539682539684
mean_dist_l1	central	q_norm/27	0.8650793650793651	0.9682539682539684
mean_dist_l1	central	up/19	0.8571428571428571	0.9761904761904762
coord_median_l1	central	q/33	0.8571428571428571	0.9761904761904762
mean_dist_l1	central	in_norm/27	0.8571428571428571	0.9682539682539684
mean_dist_l1	central	k/32	0.8571428571428571	0.9761904761904762
mean_dist_l2	central	up/19	0.8571428571428571	0.9761904761904762
mean_dist_l2	central	in_norm/22	0.8571428571428571	0.9682539682539684
mean_dist_l2	central	in_norm/28	0.8492063492063492	0.9523809523809524
mean_dist_l2	central	k/34	0.8492063492063492	0.9523809523809524
coord_median_l2	central	o/25	0.8492063492063492	0.9603174603174603
mean_dist_l1	central	gate/23	0.8492063492063492	0.9682539682539684
mean_dist_l1	central	in_norm/33	0.8492063492063492	0.9603174603174603
geom_median_l1	central	o/25	0.8492063492063492	0.9603174603174603
mean_dist_l2	central	post_norm/28	0.8492063492063492	0.992063492063492
