scoring	family	weight	step_acc	agent_acc
coord_median_l2	central	q/32	0.6666666666666666	0.9126984126984128
geom_median_l2	central	q/32	0.6666666666666666	0.9126984126984128
coord_median_l1	central	q/33	0.6587301587301587	0.9047619047619048
mean_dist_l2	central	down/16	0.6507936507936508	0.873015873015873
mean_dist_l2	central	v/21	0.6507936507936508	0.8809523809523809
coord_median_l1	central	k_norm/28	0.6507936507936508	0.9126984126984128
coord_median_l1	central	up/25	0.6507936507936508	0.8968253968253969
mean_dist_l1	central	q/3	0.6507936507936508	0.8968253968253969
mean_dist_l1	central	v/22	0.6507936507936508	0.8968253968253969
mean_dist_l1	central	v/20	0.6507936507936508	0.8650793650793651
geom_median_l1	central	up/25	0.6507936507936508	0.8888888888888888
geom_median_l1	central	k_norm/28	0.6507936507936508	0.9126984126984128
geom_median_l1	central	q/33	0.6507936507936508	0.9047619047619048
mean_dist_l2	central	q/3	0.6428571428571429	0.9047619047619048
geom_median_l1	central	v/17	0.6428571428571429	0.8968253968253969
coord_median_l2	central	v/19	0.6428571428571429	0.9047619047619048
mean_dist_l2	central	q/10	0.6428571428571429	0.9047619047619048
mean_dist_l2	central	k_norm/23	0.6428571428571429	0.8888888888888888
coord_median_l1	central	v/17	0.6428571428571429	0.8968253968253969
mean_dist_l1	central	k_norm/23	0.6428571428571429	0.8888888888888888
