scoring	family	weight	step_acc	agent_acc
mean_dist_cosine	central	down/11	0.3015873015873015	0.5158730158730159
geom_median_cosine	central	down/11	0.2857142857142857	0.4206349206349206
coord_median_cosine	central	down/11	0.2857142857142857	0.4206349206349206
mean_dist_cosine	central	norm	0.2698412698412698	0.5238095238095238
coord_median_cosine	central	o/32	0.2698412698412698	0.4761904761904761
geom_median_cosine	central	o/32	0.2698412698412698	0.4761904761904761
mean_dist_cosine	central	v/27	0.2539682539682539	0.3968253968253968
geom_median_cosine	central	o/31	0.2539682539682539	0.4761904761904761
coord_median_cosine	central	o/31	0.2539682539682539	0.4761904761904761
mean_dist_cosine	central	q/30	0.246031746031746	0.4365079365079365
mean_dist_cosine	central	o/32	0.246031746031746	0.4365079365079365
mean_dist_cosine	central	k/26	0.246031746031746	0.4444444444444444
coord_median_cosine	central	o/34	0.2301587301587301	0.4523809523809524
mean_dist_cosine	central	o/34	0.2301587301587301	0.4682539682539682
mean_dist_cosine	central	q/29	0.2301587301587301	0.3968253968253968
geom_median_cosine	central	o/34	0.2301587301587301	0.4523809523809524
mean_dist_cosine	central	v/23	0.2222222222222222	0.4047619047619047
mean_dist_cosine	central	o/31	0.2222222222222222	0.4603174603174603
mean_dist_cosine	central	down/20	0.2222222222222222	0.4523809523809524
mean_dist_cosine	central	up/32	0.2142857142857142	0.3968253968253968
