scoring	family	weight	step_acc	agent_acc
coord_median_cosine	central	q_norm/35	0.4482758620689655	0.7413793103448276
mean_dist_cosine	central	q_norm/35	0.4482758620689655	0.7413793103448276
geom_median_cosine	central	q_norm/35	0.4482758620689655	0.7413793103448276
geom_median_cosine	central	post_norm/23	0.4310344827586206	0.7931034482758621
geom_median_cosine	central	in_norm/17	0.4137931034482758	0.7758620689655172
coord_median_cosine	central	post_norm/23	0.4137931034482758	0.7586206896551724
mean_dist_cosine	central	up/27	0.396551724137931	0.6896551724137931
geom_median_cosine	central	post_norm/34	0.396551724137931	0.6896551724137931
mean_dist_cosine	central	in_norm/35	0.3793103448275862	0.7413793103448276
coord_median_cosine	central	in_norm/17	0.3793103448275862	0.7931034482758621
mean_dist_cosine	central	post_norm/21	0.3793103448275862	0.7758620689655172
coord_median_cosine	central	up/18	0.3793103448275862	0.8793103448275862
coord_median_cosine	central	post_norm/34	0.3793103448275862	0.6896551724137931
mean_dist_cosine	central	post_norm/23	0.3793103448275862	0.7931034482758621
geom_median_cosine	central	up/18	0.3793103448275862	0.8793103448275862
mean_dist_cosine	central	gate/34	0.3620689655172414	0.7413793103448276
mean_dist_cosine	central	gate/25	0.3620689655172414	0.6896551724137931
mean_dist_cosine	central	k_norm/24	0.3620689655172414	0.7931034482758621
geom_median_cosine	central	gate/34	0.3620689655172414	0.7413793103448276
geom_median_cosine	central	up/27	0.3620689655172414	0.6551724137931034
