scoring	family	weight	step_acc	agent_acc
mean_dist_cosine	central	v/23	0.8253968253968254	0.984126984126984
mean_dist_cosine	central	up/0	0.8174603174603174	0.9523809523809524
mean_dist_cosine	central	embed	0.8015873015873016	0.9365079365079364
mean_dist_cosine	central	v/28	0.7936507936507936	0.9523809523809524
mean_dist_cosine	central	post_norm/3	0.7936507936507936	0.9285714285714286
mean_dist_cosine	central	norm	0.7936507936507936	0.9761904761904762
mean_dist_cosine	central	v/0	0.7936507936507936	0.9285714285714286
mean_dist_cosine	central	v/29	0.7857142857142857	0.9444444444444444
mean_dist_cosine	central	o/19	0.7857142857142857	0.9206349206349206
mean_dist_cosine	central	k/33	0.7777777777777778	0.9365079365079364
mean_dist_cosine	central	post_norm/34	0.7777777777777778	0.9444444444444444
geom_median_cosine	central	k/23	0.7698412698412699	0.9444444444444444
mean_dist_cosine	central	post_norm/31	0.7698412698412699	0.9285714285714286
mean_dist_cosine	central	down/24	0.7698412698412699	0.9682539682539684
mean_dist_cosine	central	k/26	0.7698412698412699	0.9523809523809524
mean_dist_cosine	central	down/17	0.7698412698412699	0.9444444444444444
mean_dist_cosine	central	o/24	0.7698412698412699	0.9603174603174603
mean_dist_cosine	central	in_norm/0	0.7698412698412699	0.9365079365079364
coord_median_cosine	central	gate/30	0.7698412698412699	0.9444444444444444
mean_dist_cosine	central	k/25	0.7619047619047619	0.9285714285714286
