weight	step_acc	agent_acc
k_norm/29	0.47619047619047616	0.7619047619047619
gate/12	0.4603174603174603	0.7619047619047619
o/17	0.4603174603174603	0.753968253968254
o/21	0.4603174603174603	0.7619047619047619
k_norm/24	0.4523809523809524	0.753968253968254
k_norm/12	0.4523809523809524	0.746031746031746
v/13	0.4523809523809524	0.7619047619047619
up/15	0.4523809523809524	0.753968253968254
k/13	0.4444444444444444	0.7698412698412699
q_norm/33	0.4444444444444444	0.7380952380952381
q_norm/24	0.4444444444444444	0.753968253968254
gate/33	0.4444444444444444	0.7142857142857143
post_norm/12	0.4444444444444444	0.7619047619047619
k/14	0.4444444444444444	0.7619047619047619
q/12	0.4444444444444444	0.7380952380952381
q/24	0.4444444444444444	0.753968253968254
gate/18	0.4444444444444444	0.7619047619047619
post_norm/13	0.4365079365079365	0.7619047619047619
k_norm/31	0.4365079365079365	0.753968253968254
k_norm/13	0.4365079365079365	0.753968253968254
q/14	0.4365079365079365	0.7777777777777778
o/16	0.4365079365079365	0.7222222222222222
k_norm/33	0.4365079365079365	0.7698412698412699
v/11	0.4365079365079365	0.753968253968254
in_norm/12	0.4365079365079365	0.753968253968254
q_norm/31	0.4365079365079365	0.746031746031746
k/12	0.4365079365079365	0.7619047619047619
up/16	0.4365079365079365	0.7222222222222222
up/33	0.4365079365079365	0.753968253968254
q_norm/13	0.4365079365079365	0.746031746031746
down/7	0.4365079365079365	0.746031746031746
up/11	0.4365079365079365	0.746031746031746
v/8	0.42857142857142855	0.7301587301587301
post_norm/8	0.42857142857142855	0.7380952380952381
v/7	0.42857142857142855	0.7142857142857143
down/12	0.42857142857142855	0.746031746031746
v/6	0.42857142857142855	0.746031746031746
post_norm/16	0.42857142857142855	0.753968253968254
in_norm/17	0.42857142857142855	0.7301587301587301
post_norm/14	0.42857142857142855	0.753968253968254
gate/14	0.42857142857142855	0.7380952380952381
q/17	0.42857142857142855	0.7380952380952381
k_norm/14	0.42857142857142855	0.7380952380952381
v/10	0.42857142857142855	0.7301587301587301
in_norm/15	0.42857142857142855	0.746031746031746
gate/32	0.42857142857142855	0.7380952380952381
gate/16	0.42063492063492064	0.746031746031746
k_norm/10	0.42063492063492064	0.7222222222222222
