scoring	family	weight	step_acc	agent_acc
proj_c1_cen	svd	q/31	0.4827586206896552	0.8275862068965517
proj_c1_cen	svd	o/14	0.4655172413793103	0.6896551724137931
proj_c1_cen	svd	gate/24	0.4482758620689655	0.7068965517241379
proj_c1_cen	svd	post_norm/3	0.4482758620689655	0.7068965517241379
proj_c1_cen	svd	v/12	0.4482758620689655	0.7068965517241379
proj_c1_cen	svd	v/11	0.4482758620689655	0.6896551724137931
proj_c1_cen	svd	post_norm/19	0.4482758620689655	0.7241379310344828
proj_c1_cen	svd	post_norm/14	0.4482758620689655	0.7241379310344828
proj_c3_cen	svd	post_norm/10	0.4482758620689655	0.7241379310344828
proj_c3_cen	svd	post_norm/19	0.4482758620689655	0.7241379310344828
proj_c1_cen	svd	o/15	0.4482758620689655	0.7068965517241379
proj_c6_cen	svd	o/14	0.4482758620689655	0.6724137931034483
proj_c3_cen	svd	o/14	0.4482758620689655	0.6724137931034483
proj_c4_cen	svd	o/14	0.4482758620689655	0.6724137931034483
proj_c5_cen	svd	o/14	0.4482758620689655	0.6724137931034483
proj_c7_cen	svd	o/14	0.4482758620689655	0.6724137931034483
proj_c2_cen	svd	post_norm/19	0.4482758620689655	0.7241379310344828
proj_c1_cen	svd	gate/17	0.4482758620689655	0.7068965517241379
proj_c1_cen	svd	gate/22	0.4482758620689655	0.7241379310344828
proj_c2_cen	svd	gate/24	0.4482758620689655	0.7068965517241379
