scoring	family	weight	step_acc	agent_acc
proj_c1_cen	svd	post_norm/18	0.7380952380952381	0.9444444444444444
proj_c1_cen	svd	v/12	0.7142857142857143	0.9444444444444444
proj_c1_cen	svd	down/13	0.7142857142857143	0.9285714285714286
proj_c1_cen	svd	down/9	0.7063492063492064	0.9285714285714286
proj_c1_cen	svd	down/21	0.7063492063492064	0.9206349206349206
proj_c1_cen	svd	post_norm/17	0.7063492063492064	0.9444444444444444
proj_c1_cen	svd	v/24	0.7063492063492064	0.9126984126984128
proj_c1_cen	svd	v/9	0.7063492063492064	0.9047619047619048
proj_c2_cen	svd	down/9	0.6984126984126984	0.9206349206349206
proj_c2_cen	svd	down/21	0.6984126984126984	0.8888888888888888
proj_c1_cen	svd	v/11	0.6984126984126984	0.9285714285714286
proj_c1_cen	svd	down/15	0.6984126984126984	0.9206349206349206
proj_c3_cen	svd	down/9	0.6904761904761905	0.9126984126984128
proj_c1_cen	svd	post_norm/20	0.6904761904761905	0.9444444444444444
proj_c2_cen	svd	v/12	0.6904761904761905	0.9126984126984128
proj_c1_cen	svd	post_norm/26	0.6904761904761905	0.9206349206349206
proj_c1_cen	svd	v/19	0.6904761904761905	0.9206349206349206
proj_c1_cen	svd	down/25	0.6825396825396826	0.9365079365079364
proj_c1_cen	svd	v/20	0.6825396825396826	0.9285714285714286
proj_c1_cen	svd	v/10	0.6825396825396826	0.9365079365079364
