scoring	family	weight	step_acc	agent_acc
proj_c3_raw	svd	post_norm/3	0.3571428571428571	0.5079365079365079
proj_c4_cen	svd	k/1	0.3492063492063492	0.5476190476190477
proj_c4_raw	svd	post_norm/3	0.3412698412698413	0.5
proj_c3_cen	svd	k/1	0.3333333333333333	0.5079365079365079
proj_c8_raw	svd	post_norm/3	0.3333333333333333	0.4603174603174603
recon_c1_cen	svd	q/12	0.3253968253968254	0.4365079365079365
proj_c5_raw	svd	post_norm/7	0.3253968253968254	0.4761904761904761
recon_c6_raw	svd	q/12	0.3253968253968254	0.4682539682539682
proj_c9_raw	svd	post_norm/3	0.3253968253968254	0.4682539682539682
proj_c6_raw	svd	post_norm/3	0.3253968253968254	0.4603174603174603
proj_c6_raw	svd	post_norm/7	0.3253968253968254	0.4761904761904761
proj_c2_cen	svd	k/1	0.3253968253968254	0.492063492063492
proj_c4_raw	svd	v/6	0.3253968253968254	0.5317460317460317
proj_c3_raw	svd	v/6	0.3253968253968254	0.492063492063492
recon_c2_cen	svd	q/8	0.3174603174603174	0.4603174603174603
proj_c7_raw	svd	post_norm/3	0.3174603174603174	0.4603174603174603
proj_c7_raw	svd	post_norm/7	0.3174603174603174	0.4841269841269841
proj_c5_cen	svd	k/1	0.3174603174603174	0.5079365079365079
proj_c3_raw	svd	down/21	0.3174603174603174	0.4841269841269841
recon_c6_raw	svd	k/13	0.3174603174603174	0.4603174603174603
