scoring	family	weight	step_acc	agent_acc
proj_c1_cen	svd	down/21	0.4206349206349206	0.6984126984126984
proj_c1_cen	svd	v/19	0.4047619047619047	0.7619047619047619
proj_c1_cen	svd	down/9	0.3968253968253968	0.7619047619047619
proj_c1_cen	svd	down/20	0.3809523809523809	0.6666666666666666
proj_c1_cen	svd	down/12	0.373015873015873	0.753968253968254
proj_c1_cen	svd	v/9	0.373015873015873	0.6984126984126984
proj_c1_cen	svd	v/10	0.373015873015873	0.8015873015873016
proj_c1_cen	svd	down/17	0.373015873015873	0.7619047619047619
proj_c1_cen	svd	post_norm/11	0.365079365079365	0.7619047619047619
proj_c1_cen	svd	v/21	0.365079365079365	0.6825396825396826
proj_c1_cen	svd	down/13	0.365079365079365	0.7619047619047619
proj_c1_cen	svd	post_norm/18	0.365079365079365	0.6666666666666666
proj_c2_cen	svd	down/21	0.365079365079365	0.6984126984126984
proj_c2_cen	svd	down/9	0.3571428571428571	0.7380952380952381
proj_c1_cen	svd	post_norm/17	0.3571428571428571	0.7301587301587301
proj_c1_cen	svd	down/22	0.3571428571428571	0.7222222222222222
proj_c1_cen	svd	v/23	0.3492063492063492	0.7222222222222222
proj_c1_cen	svd	post_norm/19	0.3492063492063492	0.7857142857142857
proj_c1_cen	svd	v/20	0.3492063492063492	0.7301587301587301
proj_c1_cen	svd	v/29	0.3492063492063492	0.7063492063492064
