scoring	family	weight	step_acc	agent_acc
recon_c8_raw	svd	q/13	0.7241379310344828	0.9482758620689656
recon_c7_raw	svd	q/13	0.7241379310344828	0.9482758620689656
recon_c4_raw	svd	q/13	0.7241379310344828	0.9482758620689656
recon_c5_raw	svd	q/13	0.7241379310344828	0.9482758620689656
recon_c6_raw	svd	q/13	0.7241379310344828	0.9482758620689656
recon_c3_raw	svd	q/13	0.7068965517241379	0.9482758620689656
proj_c1_raw	svd	gate/22	0.7068965517241379	0.913793103448276
recon_c9_raw	svd	q/13	0.7068965517241379	0.9310344827586208
recon_c3_cen	svd	q/13	0.7068965517241379	0.9482758620689656
proj_c2_raw	svd	gate/22	0.7068965517241379	0.9310344827586208
recon_c8_raw	svd	post_norm/12	0.6896551724137931	0.9310344827586208
recon_c3_raw	svd	up/13	0.6896551724137931	0.9310344827586208
proj_c3_raw	svd	o/22	0.6896551724137931	0.9482758620689656
recon_c6_raw	svd	post_norm/12	0.6896551724137931	0.9310344827586208
recon_c6_raw	svd	up/13	0.6896551724137931	0.9310344827586208
recon_c4_raw	svd	up/13	0.6896551724137931	0.9310344827586208
proj_c5_raw	svd	o/22	0.6896551724137931	0.9310344827586208
proj_c4_raw	svd	gate/22	0.6896551724137931	0.9310344827586208
proj_c4_raw	svd	o/22	0.6896551724137931	0.9482758620689656
proj_c7_raw	svd	o/22	0.6896551724137931	0.9310344827586208
